38,M,2,graduacao,casado,100000.0,blue,24,4,5,1,17162.78,2457.3,54
56,M,1,sem educacao formal,casado,120000.0,blue,50,4,5,3,16254.03,2502.47,55
59,M,0,ensino medio,casado,100000.0,blue,47,5,2,1,3278.85,1374.41,32
30,M,1,doutorado,casado,20000.0,blue,17,5,2,1,7173.7,1793.95,33
56,M,2,ensino medio,casado,50000.0,blue,36,5,3,2,3295.49,1191.29,34
31,M,0,mestrado,divorciado,70000.0,blue,24,6,2,2,4232.74,2565.4,69
26,M,1,graduacao,solteiro,50000.0,blue,36,3,3,4,2703.12,2111.22,29
29,M,1,mestrado,casado,20000.0,blue,18,4,4,1,2710.59,1718.87,37
53,F,2,sem educacao formal,casado,20000.0,blue,42,6,5,1,2322.11,1573.51,27
35,F,0,ensino medio,solteiro,20000.0,blue,36,4,4,3,5931.66,2730.04,71
56,F,4,ensino medio,casado,20000.0,blue,51,4,3,2,1438.61,1354.13,24
35,M,3,sem educacao formal,casado,50000.0,blue,36,6,5,2,8682.9,1792.64,36
32,M,1,ensino medio,divorciado,70000.0,blue,13,3,3,3,12616.57,1376.94,29
36,M,4,mestrado,divorciado,120000.0,blue,29,3,2,2,1651.1,2516.96,54
58,M,1,ensino medio,casado,70000.0,blue,47,3,4,1,2212.18,1387.09,34
35,F,2,ensino medio,casado,20000.0,blue,21,5,3,6,2157.32,2111.59,59
39,F,2,mestrado,casado,50000.0,blue,26,5,2,1,2575.53,1487.42,33
65,F,0,sem educacao formal,solteiro,20000.0,blue,56,6,2,1,8705.74,2688.73,88
65,M,0,ensino medio,casado,20000.0,blue,56,3,5,3,3838.67,1467.95,29
56,F,1,sem educacao formal,casado,50000.0,blue,40,4,5,2,5366.81,1748.27,38
58,M,0,ensino medio,casado,100000.0,blue,36,6,2,3,2994.79,1540.05,32
39,M,1,sem educacao formal,casado,20000.0,blue,36,3,3,3,4247.5,847.35,17
51,F,1,graduacao,solteiro,20000.0,blue,36,4,2,4,1737.11,1954.08,42
58,M,4,sem educacao formal,solteiro,50000.0,silver,50,5,3,2,18431.35,2950.52,61
34,F,3,mestrado,casado,20000.0,blue,23,5,3,3,2263.26,2154.13,37
53,M,1,mestrado,solteiro,100000.0,blue,43,4,3,2,11909.12,1938.72,53
32,M,3,graduacao,solteiro,100000.0,blue,21,4,5,3,21390.98,2477.5,59
49,M,3,ensino medio,casado,70000.0,blue,39,4,4,1,9264.65,4107.58,79
39,F,2,sem educacao formal,casado,20000.0,blue,26,4,5,2,5484.79,2025.48,51
32,M,2,mestrado,casado,50000.0,blue,22,3,5,3,4739.9,886.5,21
30,M,1,graduacao,divorciado,20000.0,blue,19,4,3,3,7970.94,1284.94,30
37,M,1,sem educacao formal,solteiro,100000.0,blue,36,6,2,1,3127.72,2292.03,49
38,M,2,sem educacao formal,solteiro,50000.0,blue,36,5,2,1,7756.24,1858.7,51
46,M,2,sem educacao formal,solteiro,120000.0,blue,33,6,3,2,34516.91,3508.91,58
36,M,2,sem educacao formal,casado,70000.0,blue,36,5,4,3,5605.79,2338.02,41
33,M,1,doutorado,casado,100000.0,blue,36,4,2,3,2946.07,2017.65,48
58,F,3,doutorado,solteiro,20000.0,blue,54,4,3,2,8886.01,4148.79,79
46,M,4,doutorado,casado,120000.0,blue,36,3,5,2,3104.55,2781.82,74
54,F,2,doutorado,casado,20000.0,blue,46,3,3,3,3312.54,1973.87,55
50,M,3,ensino medio,casado,120000.0,blue,40,5,4,1,34516.11,1930.14,36
41,M,3,graduacao,solteiro,70000.0,blue,33,6,4,1,5246.94,3189.31,56
36,F,5,mestrado,casado,20000.0,blue,30,3,3,3,3103.87,1836.12,48
36,M,2,ensino medio,solteiro,100000.0,blue,27,5,3,3,14690.15,2746.48,68
45,M,1,mestrado,solteiro,50000.0,blue,32,5,2,1,6629.4,3891.16,69
38,M,4,mestrado,casado,50000.0,blue,27,6,4,2,5535.29,1764.81,38
35,F,2,ensino medio,casado,20000.0,blue,22,4,3,3,2544.96,2289.86,49
48,M,3,graduacao,casado,20000.0,blue,37,4,3,3,3305.75,2027.24,57
51,M,2,sem educacao formal,solteiro,120000.0,blue,36,5,4,2,34516.29,1959.51,42
31,M,1,graduacao,casado,100000.0,blue,36,4,3,3,4260.18,2109.5,52
40,F,4,graduacao,solteiro,20000.0,blue,26,6,2,1,7291.09,2198.64,56
63,M,0,mestrado,casado,50000.0,blue,56,4,5,2,6500.82,1497.23,27
31,F,1,ensino medio,solteiro,20000.0,blue,22,5,5,1,6662.24,3264.52,83
36,M,4,sem educacao formal,casado,100000.0,blue,25,4,3,3,5846.65,2056.76,41
34,M,1,ensino medio,casado,70000.0,blue,27,3,2,1,8063.56,2042.22,49
55,M,1,doutorado,casado,70000.0,blue,49,6,4,2,4597.32,1504.19,38
46,M,2,mestrado,solteiro,50000.0,blue,31,3,5,3,7869.97,998.77,25
45,M,2,graduacao,casado,70000.0,blue,35,6,2,3,17884.26,2031.19,49
52,F,0,doutorado,solteiro,20000.0,blue,36,2,3,2,1438.55,947.17,33
40,F,3,ensino medio,casado,20000.0,blue,32,5,3,1,2046.65,3432.76,49
46,F,4,sem educacao formal,casado,20000.0,blue,36,4,2,2,6370.08,1783.1,40
54,F,2,mestrado,casado,20000.0,blue,46,6,2,2,2737.96,1620.0,37
36,M,1,mestrado,solteiro,20000.0,blue,25,6,2,1,2622.11,2717.32,79
44,M,3,mestrado,casado,50000.0,blue,33,2,3,3,7266.74,1741.64,27
37,F,2,sem educacao formal,solteiro,20000.0,blue,30,6,3,3,2258.46,2511.27,55
35,M,3,mestrado,solteiro,100000.0,blue,25,3,3,2,6510.58,2238.69,49
37,F,5,ensino medio,solteiro,50000.0,blue,19,4,2,1,3252.91,2953.02,72
65,F,1,mestrado,casado,20000.0,blue,56,4,0,2,7023.78,2535.22,51
55,M,0,mestrado,casado,120000.0,blue,42,3,1,2,8302.48,1576.86,34
55,M,2,mestrado,casado,100000.0,blue,47,3,3,3,9959.31,1584.75,28
41,M,4,sem educacao formal,solteiro,50000.0,blue,36,4,4,3,3636.04,4254.85,79
57,F,2,ensino medio,casado,20000.0,blue,46,5,1,1,5184.87,1834.11,55
37,M,2,ensino medio,solteiro,70000.0,blue,29,6,4,1,14575.12,3444.65,80
62,F,0,graduacao,casado,50000.0,blue,49,6,2,1,1438.03,1281.15,32
47,F,1,mestrado,casado,20000.0,blue,36,4,1,2,8322.96,3700.82,62
44,F,0,mestrado,casado,20000.0,silver,36,5,2,3,10110.58,4063.55,74
34,F,1,ensino medio,casado,20000.0,blue,28,4,4,3,2707.89,1926.98,33
40,M,4,sem educacao formal,casado,100000.0,blue,23,6,2,3,9760.8,4542.69,86
51,M,2,doutorado,solteiro,50000.0,blue,40,3,0,2,6103.91,3203.8,64
65,M,1,ensino medio,casado,50000.0,blue,56,6,2,2,2246.93,1429.39,32
46,M,3,mestrado,solteiro,100000.0,blue,35,6,4,3,4930.8,3343.7,77
27,M,0,mestrado,solteiro,50000.0,blue,16,4,2,1,3178.4,2010.18,31
34,M,0,mestrado,casado,50000.0,blue,17,4,4,1,2638.7,1868.89,43
35,F,1,sem educacao formal,casado,20000.0,blue,36,3,4,2,2004.31,1974.13,60
55,F,2,doutorado,casado,20000.0,blue,49,4,1,1,2414.18,2000.03,62
60,F,0,doutorado,casado,20000.0,blue,45,5,4,2,1438.42,1267.41,27
56,M,2,mestrado,casado,70000.0,blue,44,3,2,1,2043.76,2311.95,57
52,M,2,ensino medio,solteiro,100000.0,blue,46,3,2,3,34516.63,3072.87,67
45,F,4,sem educacao formal,casado,50000.0,blue,36,3,3,1,3111.86,1998.94,41
56,M,1,mestrado,casado,120000.0,blue,48,6,4,3,2585.88,1590.69,33
26,M,0,mestrado,solteiro,20000.0,blue,13,5,4,2,2469.41,1027.24,20
34,M,3,ensino medio,casado,100000.0,blue,23,5,4,1,4185.01,2179.09,55
39,M,3,sem educacao formal,casado,70000.0,blue,36,6,4,2,4759.53,2903.56,57
36,M,3,mestrado,solteiro,120000.0,blue,36,6,4,2,24457.35,2739.19,65
48,M,4,doutorado,solteiro,100000.0,blue,28,3,4,3,6572.78,1766.5,46
39,F,2,sem educacao formal,casado,20000.0,blue,26,5,2,3,3471.36,1771.24,34
61,F,0,mestrado,casado,20000.0,blue,51,4,1,2,2250.96,1339.08,28
45,F,1,ensino medio,divorciado,20000.0,blue,36,6,2,2,9433.42,3910.51,81
34,M,3,sem educacao formal,divorciado,120000.0,blue,28,4,3,3,9180.26,2646.08,49
37,M,3,mestrado,casado,50000.0,blue,36,4,4,2,8818.83,1865.48,31
44,F,3,mestrado,solteiro,20000.0,blue,36,5,3,1,4066.68,3888.55,77
56,M,1,sem educacao formal,casado,100000.0,blue,36,6,1,1,9031.62,1602.68,35
65,F,0,mestrado,casado,20000.0,blue,53,5,5,3,4161.04,1203.3,30
26,M,0,mestrado,solteiro,20000.0,blue,15,6,3,3,2740.6,1997.96,44
34,M,3,sem educacao formal,casado,70000.0,blue,24,3,4,1,8167.61,2141.22,51
51,M,2,graduacao,casado,120000.0,blue,41,6,4,2,23742.6,3783.03,57
30,M,0,mestrado,divorciado,100000.0,blue,23,6,2,1,26783.45,2495.03,46
35,M,1,doutorado,casado,100000.0,blue,27,3,4,3,25516.09,2317.65,38
32,M,0,mestrado,casado,50000.0,blue,27,3,2,3,4815.87,2501.7,36
32,M,1,sem educacao formal,casado,20000.0,blue,23,1,3,3,2218.01,730.5,20
53,M,3,ensino medio,casado,100000.0,blue,44,4,3,2,23462.6,1387.43,33
55,M,3,graduacao,casado,70000.0,blue,36,5,4,4,2252.66,1291.9,27
35,F,0,mestrado,solteiro,20000.0,blue,25,5,4,3,2300.64,1485.39,34
31,F,0,mestrado,casado,20000.0,blue,26,3,1,1,3540.09,1912.5,45
45,M,2,mestrado,casado,50000.0,blue,34,5,3,1,13129.76,2564.72,56
61,F,0,ensino medio,casado,20000.0,blue,53,5,0,2,3396.63,1418.18,36
31,F,0,sem educacao formal,solteiro,20000.0,blue,20,4,4,3,4712.79,2568.92,62
37,M,2,mestrado,solteiro,70000.0,blue,36,4,2,2,7638.3,2336.82,58
41,M,3,doutorado,casado,70000.0,blue,34,4,2,2,2624.8,4189.03,74
58,M,3,mestrado,casado,120000.0,blue,52,5,5,2,17934.55,2005.1,48
45,M,5,mestrado,casado,50000.0,silver,39,3,5,1,15198.71,3183.18,64
57,F,4,ensino medio,casado,20000.0,blue,47,5,4,3,3191.41,1501.52,35
55,M,3,doutorado,casado,120000.0,blue,40,4,1,3,12875.19,1624.93,40
41,F,2,ensino medio,casado,50000.0,blue,36,5,4,2,2602.2,3151.14,78
55,F,0,sem educacao formal,casado,20000.0,blue,51,4,1,3,2041.4,2118.34,48
52,F,2,mestrado,casado,20000.0,blue,45,3,3,3,2548.89,2055.12,54
57,M,2,mestrado,casado,120000.0,blue,49,6,1,3,4698.42,1865.03,35
47,M,4,ensino medio,casado,100000.0,blue,36,3,4,3,8217.4,1848.38,56
42,F,4,sem educacao formal,solteiro,20000.0,silver,36,4,3,3,10091.74,3347.91,64
39,M,3,mestrado,solteiro,100000.0,blue,34,4,5,3,19074.05,3762.35,74
39,M,4,mestrado,solteiro,70000.0,gold,34,3,2,3,34516.98,3899.27,78
36,M,3,mestrado,casado,120000.0,blue,29,5,4,2,12852.54,1606.03,33
36,M,2,sem educacao formal,casado,70000.0,blue,21,4,5,1,12763.96,2599.15,46
29,M,0,mestrado,casado,20000.0,blue,19,6,4,2,2827.75,1608.51,30
37,F,4,mestrado,casado,20000.0,blue,28,4,1,3,1825.59,2878.95,54
61,M,0,doutorado,casado,20000.0,blue,56,6,4,3,1438.07,1448.62,31
36,M,3,ensino medio,casado,70000.0,blue,36,5,4,2,5497.24,1981.69,38
51,F,1,mestrado,casado,50000.0,blue,45,5,2,2,6778.19,3158.55,71
46,M,3,mestrado,casado,70000.0,blue,36,2,4,3,4267.09,1067.16,23
31,F,0,ensino medio,casado,20000.0,blue,22,4,1,2,3273.96,2726.55,57
33,M,2,doutorado,solteiro,50000.0,blue,25,5,2,2,9371.31,2518.09,67
50,F,3,ensino medio,solteiro,20000.0,blue,38,3,1,3,1438.82,2987.32,73
48,M,2,ensino medio,casado,50000.0,blue,29,3,1,2,6168.9,4303.95,80
50,F,2,mestrado,divorciado,50000.0,blue,40,6,5,2,8307.81,2293.22,36
39,M,3,mestrado,casado,100000.0,blue,31,4,3,2,30753.83,1780.67,33
39,M,2,graduacao,casado,70000.0,blue,26,3,4,1,2731.49,1813.14,38
37,M,1,mestrado,casado,100000.0,blue,26,6,1,3,8058.02,2774.78,52
65,F,0,ensino medio,solteiro,50000.0,blue,36,3,3,3,10962.05,2724.81,71
38,F,4,mestrado,casado,50000.0,blue,22,4,4,3,2997.07,2807.32,60
41,M,2,graduacao,solteiro,100000.0,blue,35,6,3,3,2647.5,2262.14,47
55,F,2,mestrado,casado,20000.0,blue,47,3,2,1,4580.12,1694.99,34
55,M,3,graduacao,casado,100000.0,blue,42,3,1,2,26101.94,1472.93,48
57,M,3,graduacao,casado,100000.0,blue,45,6,4,3,14270.07,1222.42,37
35,F,2,mestrado,casado,20000.0,blue,21,5,2,1,3230.71,1914.55,31
46,F,4,graduacao,casado,20000.0,blue,38,3,3,3,8881.81,2633.0,54
31,M,0,sem educacao formal,divorciado,50000.0,blue,21,6,2,2,2621.74,2718.64,71
50,F,3,graduacao,solteiro,20000.0,blue,32,5,4,3,4419.73,4535.42,75
44,F,4,ensino medio,divorciado,20000.0,blue,39,5,4,1,9235.13,1739.02,42
63,F,1,ensino medio,casado,20000.0,blue,56,6,3,1,3055.68,1405.85,40
41,M,1,mestrado,divorciado,100000.0,blue,35,6,3,2,19412.04,1576.62,41
55,M,1,mestrado,casado,70000.0,blue,36,4,3,2,4666.63,1281.43,28
48,F,4,graduacao,solteiro,20000.0,blue,38,4,3,3,4894.96,3277.42,67
35,M,2,ensino medio,solteiro,120000.0,blue,36,4,3,2,27389.54,2754.35,60
30,F,0,doutorado,solteiro,20000.0,blue,18,6,2,3,2132.43,3265.2,74
37,M,3,ensino medio,solteiro,100000.0,blue,24,5,2,3,6590.11,2449.38,67
53,F,2,mestrado,casado,20000.0,blue,36,6,3,1,3176.6,1634.83,53
37,M,1,mestrado,solteiro,70000.0,blue,27,4,3,1,4288.74,2591.29,57
48,M,2,doutorado,solteiro,20000.0,blue,43,3,2,3,5945.95,3598.41,67
37,M,1,mestrado,casado,50000.0,blue,17,3,4,1,3350.76,2849.06,61
35,M,1,ensino medio,casado,70000.0,blue,26,4,2,3,4008.81,2794.99,58
35,F,3,mestrado,solteiro,20000.0,blue,27,3,2,3,5780.37,2960.5,65
33,M,2,graduacao,solteiro,100000.0,blue,23,3,3,4,7081.19,2249.83,47
36,M,2,mestrado,casado,50000.0,blue,28,5,3,1,6824.08,1933.42,48
47,F,3,doutorado,casado,20000.0,blue,36,4,4,3,1438.98,2250.74,40
41,M,2,mestrado,casado,20000.0,blue,29,3,2,2,2683.21,2274.05,52
46,M,4,mestrado,solteiro,70000.0,blue,40,5,1,2,12280.79,4263.78,70
58,M,4,mestrado,casado,70000.0,blue,36,3,2,2,14607.5,1393.04,38
53,F,1,doutorado,solteiro,20000.0,blue,48,4,3,3,2267.28,3709.44,64
49,M,2,mestrado,casado,100000.0,blue,39,3,2,2,11332.3,3806.68,65
35,F,3,ensino medio,casado,20000.0,blue,23,3,4,3,3073.6,1944.72,55
47,M,3,graduacao,casado,120000.0,silver,27,6,3,3,34516.89,1805.58,46
38,M,3,mestrado,casado,70000.0,blue,34,6,3,3,5323.3,1783.46,33
56,M,1,mestrado,casado,100000.0,blue,44,3,0,1,9078.74,1543.28,34
56,M,2,ensino medio,casado,120000.0,blue,46,4,3,1,27029.82,1302.83,27
38,M,3,ensino medio,solteiro,70000.0,blue,25,5,4,1,9859.5,4345.44,72
46,M,3,graduacao,solteiro,100000.0,blue,39,1,3,4,4026.51,1102.59,27
37,M,1,ensino medio,solteiro,50000.0,blue,25,3,3,2,2608.65,2565.13,72
65,F,1,mestrado,solteiro,20000.0,blue,56,6,2,2,4613.56,2328.69,62
38,M,4,graduacao,casado,100000.0,blue,27,5,4,2,10386.69,2119.77,52
26,M,0,graduacao,solteiro,50000.0,blue,36,5,3,2,2657.57,2349.57,41
58,F,2,mestrado,casado,20000.0,blue,44,4,3,2,5031.37,1433.57,34
48,M,3,sem educacao formal,casado,120000.0,blue,36,5,4,2,34516.76,1312.07,32
48,F,3,mestrado,solteiro,20000.0,blue,43,6,2,2,2423.25,2038.03,64
33,M,3,mestrado,casado,100000.0,blue,36,6,5,3,7140.89,916.26,18
62,F,0,doutorado,casado,50000.0,blue,51,3,2,3,3377.43,1407.07,44
55,M,3,sem educacao formal,divorciado,100000.0,blue,41,1,4,3,34516.43,1187.44,40
40,F,2,mestrado,solteiro,20000.0,blue,29,4,2,3,2295.08,3292.86,62
46,M,2,ensino medio,solteiro,50000.0,blue,41,3,2,3,3150.41,3432.64,71
58,M,1,ensino medio,casado,50000.0,blue,36,3,5,2,2165.68,1541.0,33
53,M,1,mestrado,casado,120000.0,blue,41,6,2,3,1612.93,1564.22,33
45,M,3,mestrado,casado,70000.0,blue,36,3,3,1,14593.95,3447.85,72
48,M,4,sem educacao formal,solteiro,50000.0,blue,38,6,2,3,8327.42,4428.95,82
43,M,3,doutorado,casado,70000.0,gold,37,6,2,1,34516.16,4149.18,86
60,M,0,sem educacao formal,casado,70000.0,blue,55,6,2,1,6479.09,1618.37,47
56,M,2,ensino medio,casado,120000.0,blue,41,4,3,1,18442.32,1282.0,36
43,F,3,graduacao,casado,50000.0,blue,31,5,2,3,2800.92,1994.99,41
57,F,3,ensino medio,casado,20000.0,blue,36,6,3,2,3032.3,1387.46,30
52,F,1,sem educacao formal,casado,50000.0,blue,47,6,3,3,2151.14,3446.39,58
43,M,1,mestrado,casado,100000.0,blue,37,4,3,2,25517.33,2508.47,44
38,M,3,mestrado,casado,70000.0,blue,32,3,2,1,7709.75,2520.97,61
53,M,2,graduacao,casado,50000.0,blue,33,3,1,3,4065.15,1271.54,36
58,M,2,graduacao,casado,100000.0,blue,44,3,2,2,11811.39,1469.3,29
34,F,3,graduacao,solteiro,20000.0,blue,36,3,1,6,7440.29,2251.63,63
36,M,1,ensino medio,solteiro,50000.0,blue,20,5,2,1,12714.4,2240.06,53
55,F,0,mestrado,solteiro,50000.0,blue,35,5,3,1,3735.33,1749.51,41
54,M,1,sem educacao formal,casado,100000.0,blue,43,3,4,1,25882.56,1736.75,48
36,M,2,graduacao,casado,50000.0,blue,36,4,1,3,3877.16,1942.38,42
53,M,2,mestrado,casado,120000.0,blue,36,5,3,1,11023.5,1656.43,41
37,M,3,sem educacao formal,solteiro,50000.0,blue,19,3,4,3,2186.2,2614.64,67
45,M,3,sem educacao formal,solteiro,100000.0,blue,39,3,0,1,17996.53,1589.35,30
54,F,1,ensino medio,casado,20000.0,blue,43,6,3,2,2306.98,2097.36,57
38,M,2,ensino medio,solteiro,70000.0,silver,30,4,4,3,26556.37,3168.91,73
35,F,2,graduacao,casado,20000.0,blue,18,3,2,3,5779.63,2102.05,32
36,F,1,sem educacao formal,solteiro,20000.0,blue,30,6,2,1,5494.79,2661.6,58
33,M,1,doutorado,casado,120000.0,blue,14,6,0,1,7571.98,2273.2,49
28,M,1,ensino medio,solteiro,20000.0,blue,14,4,1,3,2897.23,2698.93,73
36,F,2,sem educacao formal,solteiro,50000.0,blue,26,3,4,2,3131.0,2315.66,63
34,F,3,graduacao,divorciado,20000.0,blue,27,3,2,3,4274.43,2257.4,54
55,M,0,doutorado,casado,70000.0,blue,36,4,4,6,4980.76,2273.85,66
61,F,0,doutorado,casado,20000.0,blue,48,3,3,3,3156.9,1376.17,44
44,F,2,mestrado,casado,20000.0,blue,39,5,0,1,6861.87,3974.26,63
54,M,1,mestrado,casado,100000.0,blue,46,3,2,3,15554.96,2836.28,61
39,M,2,ensino medio,casado,100000.0,blue,28,3,4,2,26570.37,2118.41,33
37,F,1,ensino medio,casado,50000.0,blue,25,4,4,3,5865.33,2623.41,47
56,M,3,sem educacao formal,casado,120000.0,blue,43,5,5,1,5188.69,1540.96,30
53,M,1,mestrado,solteiro,100000.0,blue,36,4,4,2,17742.28,3369.13,55
62,M,0,mestrado,casado,50000.0,blue,48,5,5,1,2591.0,2123.1,56
58,F,3,mestrado,casado,20000.0,blue,48,6,3,2,2800.77,1571.85,36
57,M,1,ensino medio,casado,100000.0,blue,36,3,2,2,6543.34,1519.68,31
33,F,3,graduacao,solteiro,50000.0,blue,26,6,5,3,6316.99,2401.16,71
54,F,1,mestrado,casado,20000.0,blue,41,3,4,2,4658.42,1351.24,30
30,M,0,mestrado,divorciado,70000.0,blue,22,3,3,3,6476.27,2723.24,66
36,F,2,ensino medio,solteiro,20000.0,blue,36,6,5,2,8087.46,2429.01,69
60,M,2,mestrado,casado,70000.0,blue,50,3,2,1,9033.57,1661.79,35
46,F,4,ensino medio,solteiro,20000.0,blue,28,6,4,3,3206.76,3253.05,72
55,M,1,mestrado,casado,100000.0,blue,49,4,3,3,28751.64,1502.23,34
55,M,1,ensino medio,casado,100000.0,blue,47,3,3,3,2938.16,1352.81,30
31,M,0,sem educacao formal,solteiro,20000.0,blue,25,5,2,2,5715.08,2324.22,67
55,F,3,sem educacao formal,divorciado,20000.0,blue,36,3,1,2,2111.81,2803.63,61
36,M,2,doutorado,solteiro,50000.0,blue,31,3,5,2,11862.36,2576.41,74
33,F,1,mestrado,solteiro,20000.0,blue,36,3,4,2,6551.41,2429.07,77
30,M,2,doutorado,solteiro,50000.0,blue,16,5,5,3,4533.3,2679.09,69
54,F,2,mestrado,casado,50000.0,blue,36,5,0,3,1854.7,1307.59,39
53,M,2,sem educacao formal,casado,100000.0,blue,43,6,3,1,6704.1,1331.59,30
59,M,0,mestrado,solteiro,100000.0,silver,36,5,3,3,34516.63,3259.6,65
41,M,2,graduacao,solteiro,120000.0,blue,32,6,2,3,5489.43,4085.14,65
45,M,3,sem educacao formal,casado,50000.0,blue,36,3,1,1,10619.91,4074.93,65
50,F,2,mestrado,casado,20000.0,blue,40,5,3,3,2481.55,1825.68,51
57,M,2,sem educacao formal,casado,70000.0,blue,47,4,1,4,5100.88,1032.65,26
63,M,0,doutorado,solteiro,50000.0,blue,49,5,3,4,5905.1,3982.84,65
35,M,3,mestrado,casado,70000.0,blue,25,5,3,3,5240.78,2172.86,38
53,M,3,ensino medio,casado,120000.0,blue,40,6,5,2,4182.53,1297.37,24
33,F,4,graduacao,divorciado,20000.0,blue,24,6,2,2,9857.16,3448.47,103
38,M,2,sem educacao formal,casado,100000.0,blue,33,3,4,1,20117.48,2906.48,58
31,M,0,ensino medio,divorciado,20000.0,blue,22,3,3,2,6012.14,2801.77,72
37,M,2,mestrado,casado,70000.0,blue,27,4,4,2,6369.44,2675.55,47
36,M,1,sem educacao formal,solteiro,100000.0,blue,30,4,5,2,13005.16,3023.6,53
58,F,0,doutorado,casado,20000.0,blue,39,5,3,3,6679.35,1649.57,29
39,F,1,mestrado,casado,20000.0,blue,34,6,5,3,6458.41,2315.9,49
55,M,3,mestrado,casado,100000.0,blue,36,4,4,3,2801.04,1526.64,44
50,M,2,sem educacao formal,solteiro,20000.0,blue,40,4,5,3,2420.0,4099.11,73
33,M,3,ensino medio,solteiro,50000.0,blue,24,6,3,3,5156.56,2057.23,54
63,M,0,ensino medio,casado,100000.0,blue,51,3,4,3,10257.88,1508.76,30
54,M,3,ensino medio,casado,50000.0,blue,44,2,5,1,3032.66,1037.94,14
51,M,3,doutorado,casado,100000.0,blue,45,5,4,2,32096.07,2619.64,69
52,F,3,doutorado,solteiro,20000.0,blue,45,5,3,1,2555.0,3127.19,45
34,M,5,doutorado,solteiro,100000.0,silver,28,3,2,3,34516.29,2421.24,63
64,M,0,ensino medio,casado,20000.0,blue,54,4,2,3,2140.6,1280.86,34
62,F,1,sem educacao formal,casado,50000.0,blue,43,3,1,1,4760.4,1459.52,20
38,M,1,mestrado,solteiro,100000.0,blue,27,6,5,2,26372.69,2291.26,56
52,F,2,mestrado,casado,20000.0,blue,43,5,2,2,8203.92,2910.53,63
35,F,2,doutorado,casado,50000.0,blue,24,5,3,2,2655.32,1921.14,26
35,M,2,mestrado,solteiro,120000.0,blue,27,6,2,2,13655.83,2383.87,59
54,M,1,graduacao,casado,100000.0,blue,48,6,5,1,12169.23,1599.58,38
35,M,0,doutorado,solteiro,70000.0,blue,18,6,3,2,2598.91,2483.86,59
33,F,3,mestrado,solteiro,50000.0,blue,36,6,2,1,8232.53,2849.62,67
37,F,1,sem educacao formal,casado,20000.0,blue,29,5,0,3,4671.5,2468.92,58
35,M,3,mestrado,casado,120000.0,blue,28,4,2,3,14869.03,2753.82,48
59,M,1,mestrado,casado,50000.0,blue,36,6,2,2,2300.78,1693.5,27
48,F,3,ensino medio,solteiro,50000.0,blue,30,5,1,2,2657.74,3580.76,77
58,M,2,sem educacao formal,casado,100000.0,blue,46,6,3,1,9149.65,1220.39,36
37,M,2,mestrado,divorciado,50000.0,blue,17,6,3,3,3176.25,2298.57,67
57,M,2,mestrado,casado,100000.0,blue,42,6,0,1,21875.44,1327.02,31
50,M,1,graduacao,casado,70000.0,blue,40,4,4,2,17404.44,4491.23,78
56,M,2,ensino medio,casado,70000.0,blue,51,5,3,6,2863.18,1458.94,39
48,M,3,mestrado,casado,70000.0,gold,37,5,2,1,34516.91,3205.12,57
40,M,4,mestrado,solteiro,70000.0,blue,30,4,1,1,13919.92,3699.64,67
48,M,3,mestrado,casado,100000.0,blue,39,4,3,4,18672.71,1126.9,35
50,F,1,sem educacao formal,casado,20000.0,blue,36,6,2,2,4204.02,4740.94,67
61,F,1,sem educacao formal,casado,20000.0,blue,36,3,4,2,6859.56,1617.67,26
36,M,2,ensino medio,casado,100000.0,blue,30,6,3,3,16050.76,3215.64,56
46,M,5,ensino medio,casado,120000.0,blue,32,5,2,2,34516.15,2436.12,71
44,F,4,ensino medio,solteiro,50000.0,blue,38,6,3,3,7881.54,3068.8,77
57,M,5,ensino medio,casado,100000.0,blue,50,4,3,2,13427.41,1337.77,27
37,M,2,sem educacao formal,divorciado,100000.0,blue,36,3,2,3,2281.71,2735.57,58
57,M,2,sem educacao formal,casado,100000.0,blue,52,6,4,2,10974.16,1327.71,26
46,M,2,ensino medio,casado,70000.0,blue,40,4,3,1,5265.11,3281.19,68
55,M,3,mestrado,solteiro,100000.0,blue,51,6,3,2,17198.56,4042.73,62
53,M,4,ensino medio,casado,120000.0,blue,41,6,4,3,3401.79,1924.55,54
33,M,3,ensino medio,casado,120000.0,blue,20,6,2,3,27499.69,2202.42,46
39,M,3,mestrado,casado,120000.0,blue,36,3,2,3,32964.78,3094.2,45
37,F,2,ensino medio,solteiro,20000.0,blue,28,5,1,2,7411.52,2761.31,77
32,M,0,sem educacao formal,solteiro,50000.0,blue,36,4,3,3,7200.86,3006.8,83
60,F,0,mestrado,casado,20000.0,blue,50,4,2,2,3147.01,1558.69,23
37,M,1,mestrado,solteiro,100000.0,blue,18,6,5,2,5110.45,3028.1,76
43,F,5,mestrado,casado,20000.0,blue,35,3,4,6,5438.63,5029.23,75
56,M,1,sem educacao formal,casado,100000.0,blue,40,6,1,1,17450.17,1426.21,38
52,M,3,graduacao,casado,100000.0,blue,39,3,2,3,18352.45,1454.6,29
34,M,2,sem educacao formal,solteiro,120000.0,blue,17,3,2,1,5030.59,3345.8,69
26,M,0,mestrado,solteiro,20000.0,blue,21,4,2,3,1585.66,2299.22,49
54,M,1,ensino medio,casado,120000.0,blue,42,5,3,3,3251.84,1406.89,31
35,F,3,sem educacao formal,solteiro,20000.0,blue,23,3,2,2,2858.16,2845.0,73
